;temp_air;relative_humidity;ghi;dni;dhi;IR(h);wind_speed;wind_direction;pressure;precipitable_water
2025-01-11 18:00:00;29,98;63,4;321,0;3,48;318,0;437,2;2,76;35,0;100200,0;0,1
2025-01-11 19:00:00;28,09;72,0;208,0;0,0;208,0;433,7;1,72;57,0;100180,0;0,1
2025-01-11 20:00:00;28,02;72,0;66,0;0,0;66,0;429,45;1,72;67,0;100100,0;0,1
2025-01-11 21:00:00;27,58;76,85;26,0;0,0;26,0;424,6;1,17;84,0;100120,0;0,1
2025-01-11 22:00:00;27,12;79,35;5,0;0,0;5,0;428,85;1,17;90,0;100160,0;0,1
2025-01-11 23:00:00;26,64;81,9;0,0;0,0;0,0;428,3;1,17;104,0;100240,0;0,1
2025-01-12 00:00:00;26,23;84,55;0,0;0,0;0,0;423,65;1,38;102,0;100340,0;0,1
2025-01-12 01:00:00;25,85;87,3;0,0;0,0;0,0;420,25;1,45;89,0;100450,0;0,1
2025-01-12 02:00:00;25,56;87,3;0,0;0,0;0,0;419,95;1,59;78,0;100500,0;0,1
2025-01-12 03:00:00;25,37;90,2;0,0;0,0;0,0;419,75;1,79;75,0;100530,0;0,1
2025-01-12 04:00:00;25,19;87,3;0,0;0,0;0,0;419,55;1,93;67,0;100510,0;0,1
2025-01-12 05:00:00;24,99;84,4;0,0;0,0;0,0;418,6;2,0;58,0;100440,0;0,1
2025-01-12 06:00:00;24,79;84,4;0,0;0,0;0,0;418,8;1,86;59,0;100360,0;0,1
2025-01-12 07:00:00;24,48;87,2;0,0;0,0;0,0;413,2;1,38;56,0;100250,0;0,1
2025-01-12 08:00:00;24,31;84,35;0,0;0,0;0,0;415,5;1,24;59,0;100230,0;0,1
2025-01-12 09:00:00;24,19;84,35;0,0;0,0;0,0;413,55;1,1;60,0;100260,0;0,1
2025-01-12 10:00:00;24,14;84,35;0,0;0,0;0,0;414,55;1,24;45,0;100290,0;0,1
2025-01-12 11:00:00;24,12;87,2;17,0;0,0;17,0;413,75;1,31;39,0;100400,0;0,1
2025-01-12 12:00:00;25,04;81,75;106,0;0,0;106,0;412,8;1,31;39,0;100490,0;0,1
2025-01-12 13:00:00;26,16;76,65;168,0;0,0;168,0;412,8;1,59;31,0;100600,0;0,1
2025-01-12 14:00:00;26,76;74,25;482,0;117,56;390,0;421,3;2,0;11,0;100630,0;0,1
2025-01-12 15:00:00;27,29;71,9;717,0;339,88;413,0;422,85;2,21;357,0;100580,0;0,1
2025-01-12 16:00:00;27,68;69,65;954,0;778,36;217,0;424,8;2,14;348,0;100500,0;0,1
2025-01-12 17:00:00;27,86;72,0;978,0;886,45;148,0;429,05;1,93;339,0;100390,0;0,1
2025-01-12 18:00:00;28,37;72,0;813,0;631,13;268,0;430,0;1,66;330,0;100260,0;0,1
2025-01-12 19:00:00;30,94;61,55;121,0;0,0;121,0;428,1;1,38;6,0;100090,0;0,1
2025-01-12 20:00:00;30,88;61,55;48,0;0,0;48,0;430,8;1,24;4,0;99990,0;0,1
2025-01-12 21:00:00;30,12;65,6;51,0;0,0;51,0;428,85;1,17;35,0;99990,0;0,1
2025-01-12 22:00:00;28,81;76,95;5,0;0,0;5,0;431,4;1,17;60,0;100020,0;0,1
2025-01-12 23:00:00;27,71;79,4;0,0;0,0;0,0;428,3;1,79;82,0;100110,0;0,1
2025-01-13 00:00:00;27,07;79,35;0,0;0,0;0,0;432,75;1,66;80,0;100230,0;0,1
2025-01-13 01:00:00;26,63;81,9;0,0;0,0;0,0;434,4;1,38;82,0;100360,0;0,1
2025-01-13 02:00:00;26,21;84,55;0,0;0,0;0,0;429,45;1,45;87,0;100520,0;0,1
2025-01-13 03:00:00;25,73;87,3;0,0;0,0;0,0;422,65;1,66;94,0;100540,0;0,1
2025-01-13 04:00:00;25,37;90,2;0,0;0,0;0,0;418,6;1,66;97,0;100530,0;0,1
2025-01-13 05:00:00;25,07;90,2;0,0;0,0;0,0;416,45;1,59;93,0;100470,0;0,1
2025-01-13 06:00:00;24,76;93,15;0,0;0,0;0,0;408,15;1,52;91,0;100400,0;0,1
2025-01-13 07:00:00;24,59;93,15;0,0;0,0;0,0;407,0;1,52;92,0;100350,0;0,1
2025-01-13 08:00:00;24,33;93,1;0,0;0,0;0,0;399,25;1,59;91,0;100320,0;0,1
2025-01-13 09:00:00;24,15;93,1;0,0;0,0;0,0;399,05;1,66;88,0;100380,0;0,1
2025-01-13 10:00:00;24,04;93,1;0,0;0,0;0,0;400,8;1,72;87,0;100400,0;0,1
2025-01-13 11:00:00;24,25;93,1;130,0;384,07;60,0;401,55;1,52;85,0;100490,0;0,1
2025-01-13 12:00:00;25,41;87,3;385,0;710,81;91,0;400,0;1,79;77,0;100550,0;0,1
2025-01-13 13:00:00;26,9;76,7;628,0;857,17;98,0;403,3;2,41;71,0;100640,0;0,1
2025-01-13 14:00:00;28,52;69,65;771,0;757,91;178,0;403,9;2,76;67,0;100650,0;0,1
2025-01-13 15:00:00;29,97;63,4;830,0;591,23;301,0;413,0;3,03;60,0;100620,0;0,1
2025-01-13 16:00:00;30,69;59,55;859,0;535,02;352,0;429,65;3,38;55,0;100550,0;0,1
2025-01-13 17:00:00;31,4;57,75;862,0;565,35;332,0;428,1;3,52;54,0;100420,0;0,1
2025-01-13 18:00:00;31,64;55,95;847,0;727,2;218,0;428,85;3,45;54,0;100300,0;0,1
2025-01-13 19:00:00;29,95;63,4;494,0;179,58;362,0;427,1;2,83;55,0;100260,0;0,1
2025-01-13 20:00:00;29,27;65,4;75,0;0,0;75,0;427,5;2,41;54,0;100140,0;0,1
2025-01-13 21:00:00;28,76;67,5;26,0;0,0;26,0;428,1;2,07;58,0;100120,0;0,1
2025-01-13 22:00:00;27,96;74,4;5,0;0,0;5,0;422,85;1,59;66,0;100150,0;0,1
2025-01-13 23:00:00;27,18;76,8;0,0;0,0;0,0;424,6;1,38;74,0;100220,0;0,1
2025-01-14 00:00:00;26,68;79,3;0,0;0,0;0,0;425,0;1,24;83,0;100320,0;0,1
2025-01-14 01:00:00;26,36;84,55;0,0;0,0;0,0;416,95;1,17;90,0;100440,0;0,1
2025-01-14 02:00:00;26,2;84,55;0,0;0,0;0,0;419,75;1,24;105,0;100530,0;0,1
2025-01-14 03:00:00;25,97;87,3;0,0;0,0;0,0;421,7;1,31;114,0;100600,0;0,1
2025-01-14 04:00:00;25,7;87,3;0,0;0,0;0,0;423,45;1,31;117,0;100580,0;0,1
2025-01-14 05:00:00;25,39;90,2;0,0;0,0;0,0;420,35;1,31;118,0;100510,0;0,1
2025-01-14 06:00:00;25,19;90,2;0,0;0,0;0,0;422,65;1,17;118,0;100410,0;0,1
2025-01-14 07:00:00;25,08;90,2;0,0;0,0;0,0;417,85;1,17;119,0;100350,0;0,1
2025-01-14 08:00:00;24,85;93,15;0,0;0,0;0,0;413,55;1,38;120,0;100300,0;0,1
2025-01-14 09:00:00;24,69;93,15;0,0;0,0;0,0;410,65;1,31;121,0;100320,0;0,1
2025-01-14 10:00:00;24,6;93,15;0,0;0,0;0,0;408,15;1,31;119,0;100380,0;0,1
2025-01-14 11:00:00;24,75;93,15;42,0;0,0;42,0;408,75;0,97;107,0;100470,0;0,1
2025-01-14 12:00:00;26,14;87,35;296,0;290,87;176,0;409,9;0,97;93,0;100560,0;0,1
2025-01-14 13:00:00;27,72;79,4;538,0;526,14;213,0;417,25;1,52;88,0;100600,0;0,1
2025-01-14 14:00:00;28,89;76,95;671,0;462,74;309,0;423,05;1,66;84,0;100620,0;0,1
2025-01-14 15:00:00;29,88;74,65;729,0;363,09;404,0;429,65;1,59;68,0;100550,0;0,1
2025-01-14 16:00:00;29,62;74,65;929,0;710,66;255,0;440,3;1,66;74,0;100390,0;0,1
2025-01-14 17:00:00;28,95;82,1;825,0;480,49;374,0;433,3;1,03;68,0;100280,0;0,1
2025-01-14 18:00:00;28,11;82,05;871,0;797,54;180,0;429,65;1,79;71,0;100190,0;0,1
2025-01-14 19:00:00;28,39;79,4;616,0;431,67;298,0;439,1;0,76;63,0;100180,0;0,1
2025-01-14 20:00:00;29,07;74,55;48,0;0,0;48,0;430,6;0,28;80,0;100070,0;0,1
2025-01-14 21:00:00;27,27;81,95;100,0;2,91;99,0;431,55;1,03;32,0;100130,0;0,1
2025-01-14 22:00:00;27,28;81,95;6,0;0,0;6,0;427,1;1,24;47,0;100240,0;0,1
2025-01-14 23:00:00;25,51;93,15;0,0;0,0;0,0;427,7;0,28;168,0;100310,0;0,1
2025-01-15 00:00:00;24,71;96,2;0,0;0,0;0,0;426,35;0,76;197,0;100400,0;0,1
2025-01-15 01:00:00;24,8;96,2;0,0;0,0;0,0;422,8;0,69;186,0;100520,0;0,1
2025-01-15 02:00:00;24,73;96,2;0,0;0,0;0,0;412,6;0,97;187,0;100590,0;0,1
2025-01-15 03:00:00;24,62;93,15;0,0;0,0;0,0;411,45;1,17;180,0;100630,0;0,1
2025-01-15 04:00:00;24,5;96,2;0,0;0,0;0,0;413,2;1,17;165,0;100620,0;0,1
2025-01-15 05:00:00;24,39;96,2;0,0;0,0;0,0;417,65;1,1;169,0;100560,0;0,1
2025-01-15 06:00:00;24,22;96,2;0,0;0,0;0,0;420,9;1,24;168,0;100500,0;0,1
2025-01-15 07:00:00;24,13;96,2;0,0;0,0;0,0;425,75;1,1;178,0;100370,0;0,1
2025-01-15 08:00:00;24,12;96,2;0,0;0,0;0,0;425,0;1,03;185,0;100340,0;0,1
2025-01-15 09:00:00;23,97;99,4;0,0;0,0;0,0;421,9;1,17;192,0;100400,0;0,1
2025-01-15 10:00:00;23,91;99,4;0,0;0,0;0,0;425,95;1,03;162,0;100430,0;0,1
2025-01-15 11:00:00;23,92;99,4;13,0;0,0;13,0;426,9;1,17;126,0;100520,0;0,1
2025-01-15 12:00:00;24,05;96,2;146,0;7,29;143,0;429,25;1,93;116,0;100620,0;0,1
2025-01-15 13:00:00;24,36;96,2;228,0;6,48;224,0;431,0;1,45;108,0;100710,0;0,1
2025-01-15 14:00:00;24,9;90,15;354,0;23,01;336,0;431,35;1,86;104,0;100740,0;0,1
2025-01-15 15:00:00;25,0;90,15;242,0;0,0;242,0;432,9;1,86;96,0;100720,0;0,1
2025-01-15 16:00:00;25,63;84,5;335,0;2,11;333,0;433,3;1,59;91,0;100600,0;0,1
2025-01-15 17:00:00;27,17;81,95;657,0;194,72;474,0;430,0;1,72;81,0;100490,0;0,1
2025-01-15 18:00:00;26,61;84,6;716,0;390,61;377,0;445,1;1,24;89,0;100360,0;0,1
2025-01-15 19:00:00;25,64;93,2;535,0;250,58;350,0;426,9;1,72;84,0;100290,0;0,1
2025-01-15 20:00:00;25,5;93,15;409,0;287,54;248,0;426,9;1,17;80,0;100230,0;0,1
2025-01-15 21:00:00;25,97;90,2;44,0;0,0;44,0;423,65;0,83;69,0;100260,0;0,1
2025-01-15 22:00:00;25,12;90,2;6,0;0,0;6,0;428,3;1,1;55,0;100300,0;0,1
2025-01-15 23:00:00;24,68;90,15;0,0;0,0;0,0;421,5;0,69;14,0;100410,0;0,1
2025-01-16 00:00:00;24,6;93,15;0,0;0,0;0,0;419,55;0,48;187,0;100510,0;0,1
2025-01-16 01:00:00;24,17;96,2;0,0;0,0;0,0;418,3;0,97;121,0;100630,0;0,1
2025-01-16 02:00:00;23,7;99,4;0,0;0,0;0,0;418,4;1,24;103,0;100700,0;0,1
2025-01-16 03:00:00;23,74;99,4;0,0;0,0;0,0;420,55;0,83;113,0;100700,0;0,1
2025-01-16 04:00:00;23,55;96,2;0,0;0,0;0,0;418,6;0,69;178,0;100670,0;0,1
2025-01-16 05:00:00;23,45;99,4;0,0;0,0;0,0;420,75;0,9;200,0;100610,0;0,1
2025-01-16 06:00:00;23,4;99,4;0,0;0,0;0,0;419,0;0,97;218,0;100510,0;0,1
2025-01-16 07:00:00;23,6;96,2;0,0;0,0;0,0;429,25;0,48;147,0;100420,0;0,1
2025-01-16 08:00:00;23,66;99,4;0,0;0,0;0,0;428,85;0,55;183,0;100340,0;0,1
2025-01-16 09:00:00;23,62;96,2;0,0;0,0;0,0;426,15;0,48;169,0;100390,0;0,1
2025-01-16 10:00:00;23,51;96,2;0,0;0,0;0,0;424,0;0,55;143,0;100440,0;0,1
2025-01-16 11:00:00;23,78;99,4;32,0;0,0;32,0;426,15;0,62;161,0;100550,0;0,1
2025-01-16 12:00:00;25,1;96,25;135,0;4,87;133,0;426,75;0,62;140,0;100630,0;0,1
2025-01-16 13:00:00;25,29;96,25;270,0;22,7;256,0;423,05;0,62;107,0;100720,0;0,1
2025-01-16 14:00:00;25,94;96,25;508,0;152,14;389,0;432,55;0,9;92,0;100720,0;0,1
2025-01-16 15:00:00;26,13;93,2;652,0;234,4;442,0;433,1;1,52;58,0;100650,0;0,1
2025-01-16 16:00:00;26,73;90,25;689,0;226,3;474,0;425,2;1,59;56,0;100540,0;0,1
2025-01-16 17:00:00;27,67;79,4;565,0;97,77;473,0;427,3;2,07;49,0;100420,0;0,1
2025-01-16 18:00:00;26,62;84,6;923,0;938,65;107,0;437,75;0,97;49,0;100340,0;0,1
2025-01-16 19:00:00;26,36;87,35;668,0;578,45;240,0;433,1;0,48;55,0;100300,0;0,1
2025-01-16 20:00:00;26,91;84,6;48,0;0,0;48,0;425,95;0,69;14,0;100250,0;0,1
2025-01-16 21:00:00;26,26;90,25;27,0;0,0;27,0;430,8;0,0;36,0;100200,0;0,1
2025-01-16 22:00:00;26,08;90,25;6,0;0,0;6,0;424,0;0,48;74,0;100340,0;0,1
2025-01-16 23:00:00;25,01;96,2;0,0;0,0;0,0;421,9;0,9;54,0;100430,0;0,1
2025-01-17 00:00:00;24,92;90,15;0,0;0,0;0,0;419,75;0,62;139,0;100550,0;0,1
2025-01-17 01:00:00;24,84;90,15;0,0;0,0;0,0;424,7;0,69;120,0;100650,0;0,1
2025-01-17 02:00:00;24,7;90,15;0,0;0,0;0,0;424,4;0,76;93,0;100740,0;0,1
2025-01-17 03:00:00;24,19;96,2;0,0;0,0;0,0;426,75;0,55;106,0;100760,0;0,1
2025-01-17 04:00:00;23,85;99,4;0,0;0,0;0,0;425,95;0,48;147,0;100740,0;0,1
2025-01-17 05:00:00;23,79;99,4;0,0;0,0;0,0;426,35;0,76;137,0;100670,0;0,1
2025-01-17 06:00:00;23,65;96,2;0,0;0,0;0,0;424,6;0,83;148,0;100590,0;0,1
2025-01-17 07:00:00;23,64;96,2;0,0;0,0;0,0;424,8;1,03;176,0;100480,0;0,1
2025-01-17 08:00:00;23,66;99,4;0,0;0,0;0,0;423,65;0,83;156,0;100410,0;0,1
2025-01-17 09:00:00;23,53;96,2;0,0;0,0;0,0;415,7;1,1;139,0;100440,0;0,1
2025-01-17 10:00:00;23,39;99,4;0,0;0,0;0,0;409,1;1,17;138,0;100460,0;0,1
2025-01-17 11:00:00;23,87;96,2;60,0;16,98;57,0;415,3;0,83;135,0;100550,0;0,1
2025-01-17 12:00:00;24,68;90,15;266,0;200,19;184,0;421,7;1,45;122,0;100640,0;0,1
2025-01-17 13:00:00;25,42;90,2;380,0;134,71;297,0;422,45;1,24;109,0;100720,0;0,1
2025-01-17 14:00:00;26,64;84,6;508,0;152,15;389,0;422,1;0,97;104,0;100760,0;0,1
2025-01-17 15:00:00;27,99;82,05;740,0;387,13;393,0;430,6;0,62;90,0;100670,0;0,1
2025-01-17 16:00:00;27,19;84,65;487,0;43,11;446,0;444,75;0,97;119,0;100570,0;0,1
2025-01-17 17:00:00;26,85;84,6;156,0;0,0;156,0;428,65;1,45;110,0;100450,0;0,1
2025-01-17 18:00:00;25,92;87,3;123,0;0,0;123,0;427,7;1,52;92,0;100380,0;0,1
2025-01-17 19:00:00;25,96;90,2;185,0;0,0;185,0;425,75;1,1;105,0;100390,0;0,1
2025-01-17 20:00:00;25,83;93,2;89,0;0,0;89,0;429,65;0,62;79,0;100350,0;0,1
2025-01-17 21:00:00;25,34;96,25;245,0;301,77;140,0;425,2;0,69;98,0;100340,0;0,1
2025-01-17 22:00:00;24,92;96,2;6,0;0,0;6,0;423,25;1,1;82,0;100350,0;0,1
2025-01-17 23:00:00;24,26;96,2;0,0;0,0;0,0;417,05;0,9;73,0;100390,0;0,1
2025-01-18 00:00:00;23,87;99,4;0,0;0,0;0,0;416,65;0,69;43,0;100510,0;0,1
2025-01-18 01:00:00;24,68;90,15;0,0;0,0;0,0;421,05;0,21;24,0;100570,0;0,1
2025-01-18 02:00:00;23,62;96,2;0,0;0,0;0,0;422,1;0,9;102,0;100680,0;0,1
2025-01-18 03:00:00;23,58;96,2;0,0;0,0;0,0;422,1;0,9;135,0;100690,0;0,1
2025-01-18 04:00:00;23,57;96,2;0,0;0,0;0,0;422,85;0,9;144,0;100700,0;0,1
2025-01-18 05:00:00;23,54;96,2;0,0;0,0;0,0;421,9;0,9;137,0;100620,0;0,1
2025-01-18 06:00:00;23,5;99,4;0,0;0,0;0,0;421,7;0,97;117,0;100550,0;0,1
2025-01-18 07:00:00;23,59;96,2;0,0;0,0;0,0;424,6;0,83;83,0;100480,0;0,1
2025-01-18 08:00:00;23,56;96,2;0,0;0,0;0,0;423,45;0,41;75,0;100460,0;0,1
2025-01-18 09:00:00;23,53;96,2;0,0;0,0;0,0;425,4;0,41;106,0;100470,0;0,1
2025-01-18 10:00:00;23,42;99,4;0,0;0,0;0,0;423,45;0,62;139,0;100520,0;0,1
2025-01-18 11:00:00;23,67;99,4;120,0;347,85;59,0;421,3;0,76;138,0;100610,0;0,1
2025-01-18 12:00:00;25,54;90,2;332,0;469,77;140,0;422,45;1,03;110,0;100680,0;0,1
2025-01-18 13:00:00;25,98;90,2;593,0;756,88;127,0;427,9;0,97;84,0;100730,0;0,1
2025-01-18 14:00:00;26,97;90,25;350,0;20,46;334,0;426,9;0,76;78,0;100750,0;0,1
2025-01-18 15:00:00;28,72;76,95;905,0;806,17;182,0;426,55;0,9;60,0;100680,0;0,1
2025-01-18 16:00:00;27,35;84,65;888,0;599,88;317,0;435,85;0,76;70,0;100550,0;0,1
2025-01-18 17:00:00;27,78;82,05;591,0;119,77;478,0;432,35;1,59;82,0;100520,0;0,1
2025-01-18 18:00:00;26,17;87,35;934,0;954,97;101,0;428,1;1,45;59,0;100370,0;0,1
2025-01-18 19:00:00;27,16;81,95;467,0;134,57;367,0;425,0;0,97;61,0;100310,0;0,1
2025-01-18 20:00:00;27,41;81,95;532,0;725,96;122,0;429,25;1,38;30,0;100270,0;0,1
2025-01-18 21:00:00;26,29;84,55;132,0;17,17;126,0;429,85;1,17;39,0;100210,0;0,1
2025-01-18 22:00:00;25,92;87,3;6,0;0,0;6,0;422,3;0,62;40,0;100210,0;0,1
2025-01-18 23:00:00;25,47;90,2;0,0;0,0;0,0;419,55;0,48;95,0;100240,0;0,1
2025-01-19 00:00:00;25,18;90,2;0,0;0,0;0,0;415,1;0,97;82,0;100350,0;0,1
2025-01-19 01:00:00;24,95;93,15;0,0;0,0;0,0;412,9;0,9;77,0;100470,0;0,1
2025-01-19 02:00:00;24,71;93,15;0,0;0,0;0,0;413,0;0,83;91,0;100580,0;0,1
2025-01-19 03:00:00;24,42;96,2;0,0;0,0;0,0;409,7;0,83;106,0;100630,0;0,1
2025-01-19 04:00:00;24,15;96,2;0,0;0,0;0,0;409,1;0,76;128,0;100630,0;0,1
2025-01-19 05:00:00;23,98;99,4;0,0;0,0;0,0;410,65;0,69;131,0;100550,0;0,1
2025-01-19 06:00:00;23,97;99,4;0,0;0,0;0,0;417,25;0,83;140,0;100470,0;0,1
2025-01-19 07:00:00;24,24;96,2;0,0;0,0;0,0;417,65;1,1;158,0;100370,0;0,1
2025-01-19 08:00:00;24,13;96,2;0,0;0,0;0,0;421,7;1,1;170,0;100350,0;0,1
2025-01-19 09:00:00;24,01;99,4;0,0;0,0;0,0;418,4;1,1;180,0;100410,0;0,1
2025-01-19 10:00:00;23,87;99,4;0,0;0,0;0,0;413,95;1,03;186,0;100440,0;0,1
2025-01-19 11:00:00;23,95;99,4;119,0;344,66;59,0;416,45;0,69;160,0;100520,0;0,1
2025-01-19 12:00:00;24,96;93,15;328,0;446,25;146,0;419,2;1,03;135,0;100580,0;0,1
2025-01-19 13:00:00;26,07;84,55;589,0;734,63;137,0;421,9;0,62;112,0;100630,0;0,1
2025-01-19 14:00:00;27,6;79,4;805,0;868,02;126,0;420,35;0,55;94,0;100640,0;0,1
2025-01-19 15:00:00;29,06;79,5;877,0;712,1;238,0;425,75;0,55;100,0;100600,0;0,1
2025-01-19 16:00:00;30,29;67,8;831,0;463,91;389,0;433,9;0,9;86,0;100450,0;0,1
2025-01-19 17:00:00;30,19;67,8;475,0;38,11;439,0;449,35;1,31;106,0;100280,0;0,1
2025-01-19 18:00:00;30,48;67,8;755,0;460,09;353,0;439,7;1,03;97,0;100140,0;0,1
2025-01-19 19:00:00;30,23;70,0;448,0;110,11;366,0;436,4;1,17;80,0;100090,0;0,1
2025-01-19 20:00:00;30,27;65,6;101,0;0,0;101,0;431,55;1,1;68,0;100000,0;0,1
2025-01-19 21:00:00;27,62;74,4;297,0;581,42;93,0;432,75;1,31;65,0;99990,0;0,1
2025-01-19 22:00:00;26,38;87,35;6,0;0,0;6,0;432,75;0,48;10,0;100030,0;0,1
2025-01-19 23:00:00;26,44;87,35;0,0;0,0;0,0;426,35;1,03;8,0;100090,0;0,1
2025-01-20 00:00:00;26,12;87,35;0,0;0,0;0,0;421,7;1,31;359,0;100230,0;0,1
2025-01-20 01:00:00;25,89;90,2;0,0;0,0;0,0;417,55;1,24;5,0;100310,0;0,1
2025-01-20 02:00:00;25,75;90,2;0,0;0,0;0,0;416,65;1,1;14,0;100420,0;0,1
2025-01-20 03:00:00;25,39;93,15;0,0;0,0;0,0;418,2;0,76;24,0;100450,0;0,1
2025-01-20 04:00:00;25,46;93,15;0,0;0,0;0,0;413,55;0,55;21,0;100430,0;0,1
2025-01-20 05:00:00;25,14;90,2;0,0;0,0;0,0;411,45;0,55;2,0;100350,0;0,1
2025-01-20 06:00:00;25,17;90,2;0,0;0,0;0,0;407,55;0,48;14,0;100280,0;0,1
2025-01-20 07:00:00;25,57;93,2;0,0;0,0;0,0;405,85;0,21;44,0;100190,0;0,1
2025-01-20 08:00:00;25,39;93,15;0,0;0,0;0,0;405,05;0,41;101,0;100200,0;0,1
2025-01-20 09:00:00;24,78;96,2;0,0;0,0;0,0;405,25;0,55;100,0;100230,0;0,1
2025-01-20 10:00:00;24,53;96,2;0,0;0,0;0,0;412,8;0,55;100,0;100280,0;0,1
2025-01-20 11:00:00;24,66;96,2;89,0;115,71;69,0;414,9;0,34;128,0;100380,0;0,1
2025-01-20 12:00:00;26,13;90,25;280,0;248,14;179,0;425,75;0,21;108,0;100460,0;0,1
2025-01-20 13:00:00;27,42;84,65;493,0;382,17;258,0;423,25;0,55;81,0;100520,0;0,1
2025-01-20 14:00:00;29,2;77,0;790,0;823,17;146,0;420,35;1,03;69,0;100540,0;0,1
2025-01-20 15:00:00;30,79;65,7;721,0;340,8;415,0;423,65;1,66;51,0;100470,0;0,1
2025-01-20 16:00:00;30,41;67,8;826,0;446,68;400,0;438,75;1,86;40,0;100300,0;0,1
2025-01-20 17:00:00;31,0;65,7;902,0;639,55;297,0;433,5;1,38;53,0;100180,0;0,1
2025-01-20 18:00:00;31,18;63,7;900,0;853,5;153,0;440,1;1,45;52,0;100030,0;0,1
2025-01-20 19:00:00;30,16;67,8;508,0;187,6;368,0;437,35;1,45;73,0;99940,0;0,1
2025-01-20 20:00:00;29,47;74,55;160,0;0,0;160,0;441,25;1,03;82,0;99870,0;0,1
2025-01-20 21:00:00;29,55;74,55;36,0;0,0;36,0;430,0;0,97;62,0;99850,0;0,1
2025-01-20 22:00:00;28,35;84,7;6,0;0,0;6,0;429,45;0,69;61,0;99900,0;0,1
2025-01-20 23:00:00;27,77;84,7;0,0;0,0;0,0;424,0;0,69;67,0;100020,0;0,1
2025-01-21 00:00:00;27,47;87,45;0,0;0,0;0,0;426,55;1,1;112,0;100160,0;0,1
2025-01-21 01:00:00;27,04;90,25;0,0;0,0;0,0;426,85;1,03;118,0;100250,0;0,1
2025-01-21 02:00:00;26,78;90,25;0,0;0,0;0,0;425,4;1,17;127,0;100370,0;0,1
2025-01-21 03:00:00;26,53;93,2;0,0;0,0;0,0;422,3;1,31;123,0;100420,0;0,1
2025-01-21 04:00:00;26,33;93,2;0,0;0,0;0,0;427,9;1,31;130,0;100410,0;0,1
2025-01-21 05:00:00;26,03;96,25;0,0;0,0;0,0;426,75;1,31;135,0;100350,0;0,1
2025-01-21 06:00:00;25,8;93,2;0,0;0,0;0,0;422,85;1,03;135,0;100270,0;0,1
2025-01-21 07:00:00;25,8;96,25;0,0;0,0;0,0;426,75;0,76;116,0;100160,0;0,1
2025-01-21 08:00:00;26,11;90,25;0,0;0,0;0,0;423,05;0,41;107,0;100100,0;0,1
2025-01-21 09:00:00;25,78;93,2;0,0;0,0;0,0;429,85;0,48;156,0;100160,0;0,1
2025-01-21 10:00:00;25,42;96,25;0,0;0,0;0,0;423,45;0,97;152,0;100210,0;0,1
2025-01-21 11:00:00;25,14;96,25;21,0;0,0;21,0;421,7;1,1;151,0;100320,0;0,1
2025-01-21 12:00:00;25,74;90,2;238,0;130,47;185,0;423,45;1,24;121,0;100450,0;0,1
2025-01-21 13:00:00;26,13;90,25;382,0;139,93;296,0;418,0;1,38;115,0;100520,0;0,1
2025-01-21 14:00:00;26,89;90,25;673,0;470,3;305,0;425,55;1,31;105,0;100550,0;0,1
2025-01-21 15:00:00;27,77;87,5;598,0;160,27;454,0;426,9;1,31;99,0;100470,0;0,1
2025-01-21 16:00:00;28,95;79,5;661,0;185,4;484,0;429,65;1,86;83,0;100340,0;0,1
2025-01-21 17:00:00;26,83;84,6;636,0;162,58;482,0;447,25;1,38;107,0;100290,0;0,1
2025-01-21 18:00:00;28,17;82,05;610,0;196,19;438,0;427,7;0,97;125,0;100120,0;0,1
2025-01-21 19:00:00;27,51;87,45;208,0;0,0;208,0;428,1;0,62;97,0;100120,0;0,1
2025-01-21 20:00:00;26,84;87,4;49,0;0,0;49,0;431,75;0,76;81,0;100050,0;0,1
2025-01-21 21:00:00;26,05;84,55;27,0;0,0;27,0;429,05;1,72;71,0;100090,0;0,1
2025-01-21 22:00:00;25,29;93,15;6,0;0,0;6,0;429,85;0,76;78,0;100150,0;0,1
2025-01-21 23:00:00;25,24;90,2;0,0;0,0;0,0;423,25;1,1;118,0;100190,0;0,1
2025-01-22 00:00:00;25,15;90,2;0,0;0,0;0,0;419,95;1,1;159,0;100280,0;0,1
2025-01-22 01:00:00;25,0;93,15;0,0;0,0;0,0;416,4;1,31;159,0;100400,0;0,1
2025-01-22 02:00:00;24,84;96,2;0,0;0,0;0,0;417,45;1,31;167,0;100520,0;0,1
2025-01-22 03:00:00;24,68;96,2;0,0;0,0;0,0;419,95;1,38;172,0;100540,0;0,1
2025-01-22 04:00:00;24,51;99,4;0,0;0,0;0,0;423,65;1,45;167,0;100560,0;0,1
2025-01-22 05:00:00;24,25;96,2;0,0;0,0;0,0;421,9;1,38;166,0;100490,0;0,1
2025-01-22 06:00:00;24,06;96,2;0,0;0,0;0,0;420,75;1,31;171,0;100410,0;0,1
2025-01-22 07:00:00;24,24;96,2;0,0;0,0;0,0;429,05;1,03;164,0;100300,0;0,1
2025-01-22 08:00:00;24,18;96,2;0,0;0,0;0,0;426,55;1,1;148,0;100260,0;0,1
2025-01-22 09:00:00;24,15;96,2;0,0;0,0;0,0;425,75;1,24;144,0;100300,0;0,1
2025-01-22 10:00:00;24,11;96,2;0,0;0,0;0,0;426,9;1,1;153,0;100320,0;0,1
2025-01-22 11:00:00;24,04;96,2;12,0;0,0;12,0;429,05;1,17;150,0;100440,0;0,1
